student_id,name,class,comprehension,attention,focus,retention,engagement_time,assessment_score
1888,Destiny Clark,4,0.2,74.24,71.47,91.08,203.7,52.95
1889,Diane Brennan,4,71.87,22.83,93.77,84.66,134.53,74.53
1890,Paula Moore,9,73.24,5.85,91.23,12.75,137.97,47.36
1891,Steven Navarro,6,51.49,29.99,94.61,9.3,29.03,39.75
1892,Chase Rhodes,9,16.14,47.43,24.47,58.93,126.42,31.8
1893,Jennifer Evans,12,8.36,16.8,13.16,53.21,231.81,24.12
1894,Neil Perez,6,1.91,35.48,30.23,26.64,275.4,25.25
1895,Kyle Fuentes,6,16.57,40.0,89.51,89.95,129.91,46.8
1896,Ronald Ashley,5,89.09,5.74,97.21,92.74,132.84,64.67
1897,Nicole Morris,5,24.15,58.33,85.93,40.26,213.76,47.13
1898,Donna Rivera,2,35.43,88.43,11.0,89.03,283.4,60.73
1899,Bradley Duarte,8,10.53,15.17,94.74,38.39,87.45,33.83
1900,Jasmine Andrade,8,22.24,59.78,42.34,73.68,137.64,45.38
1901,Joshua Short,11,51.92,66.47,0.93,47.59,240.83,52.95
1902,Angela Gomez,1,60.78,41.93,44.24,12.26,186.81,50.62
1903,Jonathan Ramirez,8,24.54,70.11,4.61,92.79,42.07,40.85
1904,Jennifer Sanders,5,5.77,41.07,54.39,45.41,192.04,33.15
1905,Amber Black,2,39.1,50.46,33.86,73.45,64.16,41.1
1906,Lori Morales,2,23.42,0.74,47.34,36.72,157.96,32.71
1907,Kyle Thomas,6,21.96,69.17,61.32,1.89,163.44,37.49
1908,Mario Allen II,11,95.99,66.13,86.88,10.05,264.1,68.28
1909,Lawrence Robinson,9,61.63,3.84,66.19,49.62,144.12,43.16
1910,Leslie Smith,1,55.69,36.83,43.4,69.0,91.04,45.74
1911,Michelle Myers,12,41.58,97.9,81.94,33.47,76.98,59.3
1912,Michele Ortiz,6,42.89,42.07,90.56,69.55,263.53,55.51
1913,Carl Woodard MD,9,54.09,50.19,11.98,69.86,59.59,49.59
1914,Samuel Mckee,8,69.64,90.99,53.19,70.39,133.5,65.59
1915,Diana Durham,11,70.21,71.73,28.45,49.25,64.28,52.34
1916,Jaclyn Stanton,6,17.17,58.21,4.71,91.49,234.26,37.15
1917,Wendy Schwartz,3,50.01,79.78,66.85,48.92,147.57,58.97
1918,Deborah Gill,8,41.2,86.44,86.28,45.03,111.83,57.99
1919,Erik Morgan,9,87.05,45.69,16.29,19.94,114.72,46.07
1920,Donald Weber,1,63.14,47.51,81.24,30.77,257.14,66.78
1921,Kayla Ryan,12,53.25,38.61,85.34,4.23,170.59,48.19
1922,Lisa Madden,9,11.54,96.67,91.43,63.35,218.18,57.05
1923,Andrew Kelly,6,60.56,69.72,26.53,24.85,270.14,47.84
1924,Matthew Hurst,6,11.72,8.32,90.4,30.42,271.51,41.37
1925,Matthew Smith,12,33.72,86.3,32.07,77.08,105.27,59.21
1926,Whitney Garcia,4,14.28,48.06,55.23,32.72,286.21,42.44
1927,Chelsea Butler,1,69.21,6.88,5.05,24.22,17.21,32.01
1928,John Andersen,10,20.63,54.97,4.39,16.91,119.28,28.47
1929,Felicia Rich,8,39.19,41.72,72.04,77.49,269.78,66.09
1930,Jessica Glass,2,89.57,87.77,44.45,12.97,89.64,49.15
1931,Nicole Gomez,12,20.43,20.4,25.63,45.38,89.19,30.72
1932,Dr. Oscar Jennings DVM,1,50.78,82.65,19.04,50.69,97.76,53.89
1933,Ashley Curry,2,41.93,55.77,67.0,68.74,187.57,50.44
1934,Kenneth Sims,1,1.81,5.46,0.04,63.33,137.12,14.45
1935,Aaron Ritter,1,79.28,97.18,80.59,81.07,220.75,78.66
1936,William Palmer,9,6.9,51.26,7.92,4.48,269.52,20.14
1937,Jason Stewart,1,47.43,29.09,19.15,29.64,205.52,34.25
1938,Heather Ellis,4,56.07,46.94,38.62,28.01,69.3,43.06
1939,Elizabeth Acevedo,10,62.84,85.79,48.49,14.6,280.48,62.31
1940,Christina Hunt,6,68.86,30.49,35.5,28.92,86.7,47.94
1941,Leah Mcgrath,7,25.33,19.27,32.07,30.98,53.47,21.65
1942,Mary Mckay,2,1.0,12.91,96.39,52.19,36.09,29.58
1943,Kimberly Smith,6,72.34,29.79,64.16,66.37,173.38,66.12
1944,Dylan Hicks,7,53.57,78.0,2.34,38.11,42.99,44.43
1945,Joanne Luna,10,83.61,47.16,43.02,71.95,50.25,59.6
1946,Kristen Smith,10,82.14,22.75,87.5,33.62,97.01,59.02
1947,Larry Anderson,2,84.33,16.62,30.15,29.03,91.68,43.37
1948,Robert Cortez,2,48.51,33.27,9.46,54.12,185.23,42.72
1949,Carl Hess,10,33.36,93.99,75.84,2.37,246.86,51.0
1950,Charles Weiss,7,79.16,34.3,60.6,7.98,230.79,53.36
1951,Nicole Jenkins,12,45.13,98.81,57.03,41.8,86.12,48.38
1952,Jason Williams,1,18.34,48.52,5.36,94.29,81.14,34.4
1953,Gwendolyn Johnson,8,85.5,17.92,14.05,72.15,290.08,52.76
1954,Lori Sutton,11,88.26,89.11,62.25,8.81,12.39,57.05
1955,Lisa Anderson,3,46.63,46.04,20.78,84.63,265.12,48.48
1956,James White,11,7.57,70.97,50.41,73.23,67.92,40.79
1957,Cheryl Mejia,6,38.78,98.37,54.49,61.09,284.71,56.34
1958,Mary Schwartz,9,80.35,5.02,28.35,82.03,109.27,53.57
1959,Timothy Walton,6,90.18,9.67,94.84,40.41,137.7,60.22
1960,Javier Gibbs,9,20.35,72.05,84.25,22.15,215.06,40.44
1961,Denise Wilson,7,6.7,28.18,72.24,51.2,180.42,34.17
1962,Melissa Clarke,9,87.74,18.43,7.8,54.88,102.2,47.63
1963,Brian Maxwell,2,38.94,3.94,10.61,53.83,170.61,28.33
1964,Connie Odonnell,12,54.18,2.18,49.28,56.51,221.9,41.76
1965,Kathy Jones,8,96.81,77.45,16.07,94.87,22.28,67.09
1966,Amber Moran,8,6.66,13.44,97.83,90.22,13.25,44.46
1967,Edward Williams,2,64.83,46.77,15.85,87.57,142.84,47.07
1968,Andrew Lewis,12,7.41,60.59,48.75,80.14,48.23,44.48
1969,Dr. Jacqueline Foster,4,37.55,42.84,36.41,94.34,202.66,48.74
1970,Chelsea Foster,11,80.38,2.71,63.94,9.85,72.08,41.73
1971,Nicole Hudson,7,43.35,78.35,12.9,26.51,135.53,40.9
1972,Christopher Jones,11,99.72,1.05,43.03,49.51,67.32,48.24
1973,Monica Parks,4,55.91,76.19,27.47,84.65,169.06,54.95
1974,Jessica Peters,4,32.12,89.33,88.78,50.52,43.66,55.39
1975,Maria Bush,6,22.01,43.28,4.06,74.8,16.7,39.72
1976,Suzanne Simpson,10,35.05,53.55,91.37,13.9,24.83,36.3
1977,Kristi Hernandez,6,37.25,47.7,83.3,25.24,286.73,60.44
1978,Ashley Benson,10,6.87,38.92,29.76,73.18,51.26,30.84
1979,Destiny Moran,3,36.96,88.74,78.93,16.47,215.46,55.28
1980,Anna Burns,9,46.42,89.39,3.12,35.14,29.7,35.01
1981,Mary Wright,12,72.27,33.58,96.69,26.49,41.37,50.56
1982,Samantha Hawkins,10,65.67,61.51,52.66,34.99,157.57,52.27
1983,Patricia Cole,11,70.88,92.69,30.33,70.83,144.81,59.63
1984,Michael Martinez,2,0.84,96.21,36.26,36.78,285.96,42.59
1985,Theresa Dean,6,21.77,50.9,6.64,55.53,284.0,36.57
1986,Jo Sanchez,12,66.17,45.28,98.93,9.99,236.09,67.82
1987,John Kelly,7,48.4,27.87,3.93,80.5,184.61,37.3
1988,Richard Mendez,12,0.53,95.89,65.49,36.99,141.94,45.08
1989,Johnny Christensen,9,80.45,14.28,44.27,64.85,113.29,53.83
1990,Jennifer Rivas,3,77.28,57.98,94.89,72.54,284.66,72.4
1991,Timothy Marks,10,54.84,28.26,24.6,20.97,184.84,40.81
1992,Carl Howell Jr.,3,6.65,27.9,53.21,88.47,177.93,39.85
1993,Lisa Stevens,7,76.65,40.5,48.24,61.62,77.25,43.18
1994,Jonathan Jones,4,58.37,99.88,70.29,42.87,23.54,64.2
1995,Sheryl Contreras,8,78.2,5.5,6.8,18.23,284.1,33.45
1996,Amber Davis,7,75.17,57.85,19.38,94.23,100.98,54.97
1997,Curtis Wilson,5,80.3,8.26,21.46,75.51,138.35,53.19
1998,Mary Jones,7,51.8,15.45,73.82,20.8,43.25,37.26
1999,Sheila Smith,3,14.03,43.96,18.91,33.77,252.71,36.55
2000,Samuel Cruz,12,67.12,51.05,57.35,80.97,18.01,64.66
